time_start	date_start	test_file	Pre_total_node_count	Pre_tot_phi_node_count	Pre_tot_lambda_node_count	Pre_tot_apply_node_count	Pre_tot_lambdas_inside_phis	Pre_lambdas_exported	Pre_Max_NC_for_exported_lambdas	Pre_Avg_NC_for_exported_lambdas	Pre_Min_NC_for_exported_lambdas	Pre_Max_SCC_for_exported_lambdas	Pre_Avg_SCC_for_exported_lambdas	Pre_Min_SCC_for_exported_lambdas	Pre_Max_NC	Pre_Avg_NC	Pre_Min_NC	Pre_Max_SCC	Pre_Avg_SCC	Pre_Min_SCC	Pre_Max_CIN	Pre_Avg_CIN	Pre_Min_CIN	Pre_Max_PC	Pre_Avg_PC	Pre_Min_PC	Pre_Max_CPC	Pre_Avg_CPC	Pre_Min_CPC	Pre_Max_LND	Pre_Avg_LND	Pre_Min_LND	loop_breakers_size	static_known_applies	static_known_applies_minus_loop_breakers	inlines_performed	applies_after_inlining	wall_clock_ms	Post_total_node_count	Post_tot_phi_node_count	Post_tot_lambda_node_count	Post_tot_apply_node_count	Post_tot_lambdas_inside_phis	Post_lambdas_exported	Post_Max_NC_for_exported_lambdas	Post_Avg_NC_for_exported_lambdas	Post_Min_NC_for_exported_lambdas	Post_Max_SCC_for_exported_lambdas	Post_Avg_SCC_for_exported_lambdas	Post_Min_SCC_for_exported_lambdas	Post_Max_NC	Post_Avg_NC	Post_Min_NC	Post_Max_SCC	Post_Avg_SCC	Post_Min_SCC	Post_Max_CIN	Post_Avg_CIN	Post_Min_CIN	Post_Max_PC	Post_Avg_PC	Post_Min_PC	Post_Max_CPC	Post_Avg_CPC	Post_Min_CPC	Post_Max_LND	Post_Avg_LND	Post_Min_LND	duration_secs
21:51:32	15.06.2015	bzip2/huffman.s	974	0	3	2	0	3	634	314	69	634	314	69	634	314	69	1	1	1	634	314	69	1	1	1	0	0	0	1	1	1	0	0	0	0	0	3.65741	974	0	3	2	0	3	634	314	69	634	314	69	634	314	69	1	1	1	634	314	69	1	1	1	0	0	0	1	1	1	00:00:01.1942
21:51:34	15.06.2015	bzip2/crctable.s	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.047218	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	00:00:00.005
21:51:34	15.06.2015	bzip2/blocksort.s	4941	0	9	28	0	1	1157	533.222	42	1157	533.222	42	1157	533.222	42	3	1.33333	1	1157	533.222	42	8	3.53571	1	1	0.142857	0	3	0.892857	0	0	11	11	8	2	38499.7	995	0	2	10	0	1	703	458	213	703	458	213	703	458	213	2	1.5	1	703	458	213	5	3	1	1	0.3	0	1	0.2	0	00:01:06.66054
21:52:40	15.06.2015	gcc/cfganal.s	4341	0	25	111	0	18	864	166.24	17	864	166.24	17	864	166.24	17	12	1.64	1	864	166.24	17	3	1.83784	0	2	0.108108	0	3	0.54955	0	0	23	23	19	3	5216.12	4199	0	19	87	0	18	1044	211.947	14	1044	211.947	14	1044	211.947	14	2	1.10526	1	1044	211.947	14	3	1.75862	0	1	0.0804598	0	3	0.45977	0	00:00:13.13655
21:52:54	15.06.2015	gcc/print-rtl.s	240	0	9	0	0	9	8	6	4	8	6	4	8	6	4	1	1	1	8	6	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.142007	240	0	9	0	0	9	8	6	4	8	6	4	8	6	4	1	1	1	8	6	4	0	0	0	0	0	0	0	0	0	00:00:00.016
21:52:54	15.06.2015	gcc/varray.s	124	0	2	3	0	2	66	52	38	66	52	38	66	52	38	1	1	1	66	52	38	5	3	2	3	1.33333	0	0	0	0	0	0	0	0	0	0.630223	124	0	2	3	0	2	66	52	38	66	52	38	66	52	38	1	1	1	66	52	38	5	3	2	3	1.33333	0	0	0	0	00:00:00.016
21:52:54	15.06.2015	gcc/cfgbuild.s	3282	0	13	85	0	3	977	239.077	56	977	239.077	56	977	239.077	56	7	2.30769	1	977	239.077	56	4	2.25882	0	3	0.211765	0	2	0.682353	0	0	27	27	18	5	15544.8	2068	0	5	37	0	3	1103	385.4	85	1103	385.4	85	1103	385.4	85	3	1.6	1	1103	385.4	85	4	2	0	2	0.0810811	0	1	0.540541	0	00:00:28.28932
21:53:23	15.06.2015	gcc/doloop.s	2371	0	6	90	0	1	581	360.5	293	581	360.5	293	581	360.5	293	2	1.16667	1	581	360.5	293	7	2.61111	0	4	0.944444	0	0	0	0	0	6	6	4	1	212.648	1042	0	2	28	0	1	575	434	293	575	434	293	575	434	293	1	1	1	575	434	293	7	2.28571	0	3	0.535714	0	0	0	0	00:00:03.3869
21:53:27	15.06.2015	gcc/cpphash.s	266	0	5	14	0	5	85	41.4	16	85	41.4	16	85	41.4	16	6	2	1	85	41.4	16	4	2.35714	1	2	0.928571	0	0	0	0	0	5	5	4	1	0.668159	318	0	5	14	0	5	137	51.8	16	137	51.8	16	137	51.8	16	2	1.2	1	137	51.8	16	4	2.64286	1	2	0.928571	0	0	0	0	00:00:00.044
21:53:27	15.06.2015	gcc/dominance.s	1790	1	10	42	1	1	326	172.2	66	326	172.2	66	326	172.2	66	2	1.2	1	326	172.2	66	3	1.66667	1	1	0.0238095	0	2	0.190476	0	1	12	10	7	1	258.078	503	0	2	18	0	1	304	226	148	304	226	148	304	226	148	1	1	1	304	226	148	2	1.33333	1	0	0	0	1	0.111111	0	00:00:00.895
21:53:28	15.06.2015	gcc/cppdefault.s	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.077085	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	00:00:00.010
21:53:28	15.06.2015	gcc/c-convert.s	307	0	1	20	0	1	265	265	265	265	265	265	265	265	265	1	1	1	265	265	265	3	1.75	1	1	0.3	0	0	0	0	0	0	0	0	0	0.459327	307	0	1	20	0	1	265	265	265	265	265	265	265	265	265	1	1	1	265	265	265	3	1.75	1	1	0.3	0	0	0	0	00:00:00.217
21:53:28	15.06.2015	gcc/hooks.s	8	0	2	0	0	2	2	2	2	2	2	2	2	2	2	1	1	1	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.054684	8	0	2	0	0	2	2	2	2	2	2	2	2	2	2	1	1	1	2	2	2	0	0	0	0	0	0	0	0	0	00:00:00.008
21:53:28	15.06.2015	gcc/rtl-error.s	374	0	6	13	0	4	209	53.1667	18	209	53.1667	18	209	53.1667	18	2	1.33333	1	209	53.1667	18	6	2.53846	1	2	0.461538	0	0	0	0	0	4	4	3	1	6.5712	238	0	4	12	0	4	71	49	22	71	49	22	71	49	22	2	1.25	1	71	49	22	6	2.41667	1	3	0.666667	0	0	0	0	00:00:00.091
21:53:28	15.06.2015	gcc/predict.s	4330	1	14	79	1	8	1267	277.786	29	1267	277.786	29	1267	277.786	29	11	2.64286	1	1267	277.786	29	5	2.34177	0	3	0.240506	0	3	0.582278	0	1	30	28	32	2	36640.3	2731	0	8	49	0	8	1828	313.5	29	1828	313.5	29	1828	313.5	29	3	1.25	1	1828	313.5	29	5	1.71429	0	3	0.326531	0	3	0.77551	0	00:01:07.67453
21:54:36	15.06.2015	gcc/fibheap.s	1144	0	24	38	0	12	179	45.25	5	179	45.25	5	179	45.25	5	6	1.70833	1	179	45.25	5	5	2.13158	0	3	0.210526	0	2	0.289474	0	0	29	29	30	1	84.7723	1028	0	13	9	0	12	274	75.9231	5	274	75.9231	5	274	75.9231	5	1	1	1	274	75.9231	5	3	1.44444	1	2	0.444444	0	1	0.111111	0	00:00:00.229
21:54:36	15.06.2015	gcc/partition.s	439	0	4	12	0	4	167	100.25	7	167	100.25	7	167	100.25	7	1	1	1	167	100.25	7	5	2.08333	1	3	0.333333	0	2	0.416667	0	0	0	0	0	0	0.42873	439	0	4	12	0	4	167	100.25	7	167	100.25	7	167	100.25	7	1	1	1	167	100.25	7	5	2.08333	1	3	0.333333	0	2	0.416667	0	00:00:00.086
21:54:36	15.06.2015	gcc/vmsdbgout.s	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.045435	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	00:00:00.009
21:54:36	15.06.2015	gcc/vasprintf.s	432	0	2	13	0	1	368	189.5	11	368	189.5	11	368	189.5	11	1	1	1	368	189.5	11	3	1.84615	1	0	0	0	2	0.692308	0	0	1	1	1	0	80.1131	53	0	1	2	0	1	36	36	36	36	36	36	36	36	36	1	1	1	36	36	36	1	1	1	0	0	0	0	0	0	00:00:00.419
21:54:36	15.06.2015	gcc/cfglayout.s	2051	1	12	53	1	5	700	158.75	5	700	158.75	5	700	158.75	5	2	1.33333	1	700	158.75	5	3	1.49057	0	2	0.0943396	0	1	0.396226	0	1	12	10	7	1	1251.91	599	1	6	20	1	5	142	80.5	15	142	80.5	15	142	80.5	15	2	1.16667	1	142	80.5	15	3	1.15	0	2	0.15	0	1	0.2	0	00:00:04.4153
21:54:41	15.06.2015	gcc/asprintf.s	27	0	1	3	0	1	21	21	21	21	21	21	21	21	21	1	1	1	21	21	21	3	1.66667	1	0	0	0	0	0	0	0	0	0	0	0	0.093701	27	0	1	3	0	1	21	21	21	21	21	21	21	21	21	1	1	1	21	21	21	3	1.66667	1	0	0	0	0	0	0	00:00:00.011
21:54:41	15.06.2015	gcc/main.s	14	0	1	1	0	1	10	10	10	10	10	10	10	10	10	1	1	1	10	10	10	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0.103194	14	0	1	1	0	1	10	10	10	10	10	10	10	10	10	1	1	1	10	10	10	2	2	2	0	0	0	0	0	0	00:00:00.014
21:54:41	15.06.2015	gcc/sdbout.s	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.063315	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	00:00:00.007
21:54:41	15.06.2015	gcc/mkdeps.s	730	0	8	35	0	7	167	83.625	31	167	83.625	31	167	83.625	31	3	1.375	1	167	83.625	31	3	1.62857	1	2	0.171429	0	1	0.4	0	0	4	4	1	3	14.665	741	0	8	34	0	7	167	85	31	167	85	31	167	85	31	3	1.25	1	167	85	31	3	1.64706	1	2	0.176471	0	1	0.411765	0	00:00:00.149
21:54:41	15.06.2015	gcc/version.s	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03589	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	00:00:00.006
21:54:41	15.06.2015	gcc/reorg.s	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04597	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	00:00:00.004
21:54:41	15.06.2015	gcc/langhooks.s	433	0	23	6	0	23	116	15.6087	2	116	15.6087	2	116	15.6087	2	1	1	1	116	15.6087	2	3	2.16667	0	1	0.5	0	1	0.333333	0	0	0	0	0	0	0.348714	433	0	23	6	0	23	116	15.6087	2	116	15.6087	2	116	15.6087	2	1	1	1	116	15.6087	2	3	2.16667	0	1	0.5	0	1	0.333333	0	00:00:00.067
21:54:41	15.06.2015	gcc/genrtl.s	3003	0	41	82	0	41	177	71.3659	34	177	71.3659	34	177	71.3659	34	1	1	1	177	71.3659	34	5	3	1	4	2.5	1	0	0	0	0	0	0	0	0	1.83519	3003	0	41	82	0	41	177	71.3659	34	177	71.3659	34	177	71.3659	34	1	1	1	177	71.3659	34	5	3	1	4	2.5	1	0	0	0	00:00:00.099
21:54:41	15.06.2015	gcc/line-map.s	629	0	6	13	0	5	293	94.5	27	293	94.5	27	293	94.5	27	1	1	1	293	94.5	27	3	2	0	1	0.153846	0	1	0.230769	0	0	1	1	1	0	1.19286	611	0	5	11	0	5	306	110.2	27	306	110.2	27	306	110.2	27	1	1	1	306	110.2	27	3	2	0	1	0.181818	0	1	0.181818	0	00:00:00.289
21:54:41	15.06.2015	gcc/mbchar.s	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.070647	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	00:00:00.008
21:54:41	15.06.2015	gcc/cfgcleanup.s	7957	0	19	193	0	1	1021	400.947	22	1021	400.947	22	1021	400.947	22	4	1.52632	1	1021	400.947	22	5	1.66839	0	3	0.103627	0	3	0.440415	0	0	28	28	20	1	24244	298	0	2	8	0	1	84	56	28	84	56	28	84	56	28	1	1	1	84	56	28	1	0.625	0	1	0.125	0	1	0.25	0	00:01:21.81632
21:56:03	15.06.2015	gcc/xstrerror.s	28	0	1	2	0	1	18	18	18	18	18	18	18	18	18	1	1	1	18	18	18	3	2	1	2	1	0	0	0	0	0	0	0	0	0	0.117987	28	0	1	2	0	1	18	18	18	18	18	18	18	18	18	1	1	1	18	18	18	3	2	1	2	1	0	0	0	0	00:00:00.011
21:56:03	15.06.2015	gcc/dependence.s	5468	2	23	62	2	5	1022	231.087	13	1022	231.087	13	1022	231.087	13	2	1.17391	1	1022	231.087	13	6	2.64516	0	4	0.483871	0	4	0.790323	0	2	36	20	18	0	14714.4	644	0	5	9	0	5	205	115	13	205	115	13	205	115	13	1	1	1	205	115	13	3	1.88889	1	3	1.33333	0	1	0.111111	0	00:00:35.35970
21:56:39	15.06.2015	gcc/intl.s	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.048937	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	00:00:00.007
21:56:39	15.06.2015	gcc/alloca.s	192	1	2	5	1	1	141	80.5	20	141	80.5	20	141	80.5	20	1	1	1	141	80.5	20	1	0.4	0	0	0	0	1	0.2	0	1	2	0	0	0	0.120839	192	1	2	5	1	1	141	80.5	20	141	80.5	20	141	80.5	20	1	1	1	141	80.5	20	1	0.4	0	0	0	0	1	0.2	0	00:00:00.041
21:56:39	15.06.2015	gcc/lbasename.s	43	0	1	0	0	1	30	30	30	30	30	30	30	30	30	1	1	1	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.131947	43	0	1	0	0	1	30	30	30	30	30	30	30	30	30	1	1	1	30	30	30	0	0	0	0	0	0	0	0	0	00:00:00.011
21:56:39	15.06.2015	gcc/insn-emit.s	28299	0	775	6424	0	775	845	35	3	845	35	3	845	35	3	6	1.11613	1	845	35	3	7	2.13994	0	4	1.18758	0	1	0.000155666	0	0	90	90	55	35	2026.37	28991	0	775	6667	0	775	845	35.8929	3	845	35.8929	3	845	35.8929	3	3	1.04516	1	845	35.8929	3	7	2.17159	0	4	1.22454	0	1	0.000149993	0	00:00:13.13888
21:56:53	15.06.2015	gcc/getpwd.s	154	0	1	9	0	1	119	119	119	119	119	119	119	119	119	1	1	1	119	119	119	2	1	0	1	0.222222	0	1	0.444444	0	0	0	0	0	0	0.119648	154	0	1	9	0	1	119	119	119	119	119	119	119	119	119	1	1	1	119	119	119	2	1	0	1	0.222222	0	1	0.444444	0	00:00:00.042
21:56:53	15.06.2015	gcc/xcoffout.s	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.058838	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	00:00:00.006
21:56:53	15.06.2015	gcc/insn-peep.s	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05376	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	00:00:00.012
21:56:53	15.06.2015	gcc/cpperror.s	685	0	13	60	0	12	183	45.4615	12	183	45.4615	12	183	45.4615	12	9	1.76923	1	183	45.4615	12	4	2.15	0	3	0.6	0	0	0	0	0	11	11	9	2	20.7968	874	0	12	44	0	12	200	65.5833	12	200	65.5833	12	200	65.5833	12	2	1.16667	1	200	65.5833	12	3	1.72727	0	1	0.295455	0	0	0	0	00:00:00.172
21:56:53	15.06.2015	gcc/convert.s	1596	5	5	95	5	0	1007	289	78	1007	289	78	1007	289	78	1	1	1	1007	289	78	3	2.04211	1	2	0.347368	0	0	0	0	5	9	0	0	0	7.50355	1596	5	5	95	5	0	1007	289	78	1007	289	78	1007	289	78	1	1	1	1007	289	78	3	2.04211	1	2	0.347368	0	0	0	0	00:00:12.12291
21:57:05	15.06.2015	gcc/cfgrtl.s	8884	0	36	258	0	29	1553	234.861	6	1553	234.861	6	1553	234.861	6	7	1.94444	1	1553	234.861	6	5	1.88372	0	3	0.166667	0	2	0.313953	0	0	41	41	26	17	4806.79	8213	0	31	209	0	29	1553	251.419	6	1553	251.419	6	1553	251.419	6	6	1.48387	1	1553	251.419	6	5	1.95215	0	3	0.181818	0	2	0.354067	0	00:01:07.67549
21:58:13	15.06.2015	gcc/xmalloc.s	143	0	5	9	0	5	38	21.4	5	38	21.4	5	38	21.4	5	4	1.6	1	38	21.4	5	3	1.44444	1	1	0.222222	0	0	0	0	0	3	3	2	1	0.274906	153	0	5	11	0	5	43	23.4	5	43	23.4	5	43	23.4	5	2	1.2	1	43	23.4	5	3	1.72727	1	1	0.545455	0	0	0	0	00:00:00.021
21:58:13	15.06.2015	gcc/obstack.s	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.041495	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	00:00:00.008
21:58:13	15.06.2015	gcc/c-errors.s	53	0	1	4	0	1	29	29	29	29	29	29	29	29	29	1	1	1	29	29	29	6	2.25	1	0	0	0	0	0	0	0	0	0	0	0	0.058061	53	0	1	4	0	1	29	29	29	29	29	29	29	29	29	1	1	1	29	29	29	6	2.25	1	0	0	0	0	0	0	00:00:00.008
21:58:13	15.06.2015	gcc/safe-ctype.s	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.056324	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	00:00:00.014
21:58:13	15.06.2015	gcc/cfg.s	3377	0	24	85	0	22	594	124.542	4	594	124.542	4	594	124.542	4	4	1.625	1	594	124.542	4	5	2.52941	0	4	0.576471	0	2	0.458824	0	0	17	17	12	5	187.034	3514	0	22	73	0	22	672	142.227	4	672	142.227	4	672	142.227	4	3	1.22727	1	672	142.227	4	5	2.69863	0	4	0.739726	0	2	0.438356	0	00:00:02.2481
21:58:16	15.06.2015	gcc/hex.s	8	0	1	0	0	1	2	2	2	2	2	2	2	2	2	1	1	1	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.054147	8	0	1	0	0	1	2	2	2	2	2	2	2	2	2	1	1	1	2	2	2	0	0	0	0	0	0	0	0	0	00:00:00.009
21:58:16	15.06.2015	gcc/dwarfout.s	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.070697	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	00:00:00.006
21:58:16	15.06.2015	gcc/sibcall.s	3454	3	14	61	3	2	745	235.286	39	745	235.286	39	745	235.286	39	2	1.21429	1	745	235.286	39	3	1.34426	0	3	0.114754	0	2	0.360656	0	3	23	12	9	1	3486.87	1738	3	5	30	3	2	779	318.6	114	779	318.6	114	779	318.6	114	2	1.2	1	779	318.6	114	3	1.2	0	3	0.166667	0	2	0.6	0	00:00:11.11377

